Version,Type,IsUsed
checksims,org.apache.commons.collections4.list.PredicatedList,yes
checksims,org.apache.commons.collections4.PredicateUtils,yes
checksims,org.apache.commons.collections4.map.DefaultedMap,no
checksims,org.apache.commons.collections4.list.TreeList$1,no
checksims,org.apache.commons.collections4.map.AbstractOrderedMapDecorator,no
checksims,org.apache.commons.collections4.ListUtils$CharSequenceAsList,yes
checksims,org.apache.commons.collections4.iterators.LoopingIterator,yes
checksims,org.apache.commons.collections4.iterators.EntrySetMapIterator,no
checksims,org.apache.commons.collections4.iterators.IteratorEnumeration,yes
checksims,org.apache.commons.collections4.list.AbstractLinkedList$Node,no
checksims,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySet,no
checksims,org.apache.commons.collections4.iterators.ListIteratorWrapper,yes
checksims,org.apache.commons.collections4.functors.AbstractQuantifierPredicate,yes
checksims,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapEntryIterator,no
checksims,org.apache.commons.collections4.functors.ExceptionClosure,no
checksims,org.apache.commons.collections4.functors.ForClosure,no
checksims,org.apache.commons.collections4.map.CompositeMap$MapMutator,no
checksims,org.apache.commons.collections4.map.AbstractSortedMapDecorator$SortedMapIterator,no
checksims,org.apache.commons.collections4.list.AbstractLinkedList,no
checksims,org.apache.commons.collections4.list.TreeList$TreeListIterator,no
checksims,org.apache.commons.collections4.sequence.KeepCommand,yes
checksims,org.apache.commons.collections4.bidimap.DualHashBidiMap,no
checksims,org.apache.commons.collections4.functors.PrototypeFactory$PrototypeCloneFactory,no
checksims,org.apache.commons.collections4.functors.ConstantTransformer,no
checksims,org.apache.commons.collections4.functors.ExceptionTransformer,no
checksims,org.apache.commons.collections4.Put,no
checksims,org.apache.commons.collections4.map.PredicatedMap,no
checksims,org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator,no
checksims,org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry,no
checksims,org.apache.commons.collections4.map.MultiValueMap$1$1,no
checksims,org.apache.commons.collections4.map.UnmodifiableOrderedMap,no
checksims,org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator,yes
checksims,org.apache.commons.collections4.CollectionUtils$EquatorWrapper,yes
airlines,org.apache.commons.collections4.map.AbstractLinkedMap,no
airlines,org.apache.commons.collections4.map.Flat3Map,no
airlines,org.apache.commons.collections4.splitmap.TransformedSplitMap,no
airlines,org.apache.commons.collections4.bag.SynchronizedBag,no
airlines,org.apache.commons.collections4.TrieUtils,no
airlines,org.apache.commons.collections4.functors.NullPredicate,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator,no
airlines,org.apache.commons.collections4.functors.WhileClosure,no
airlines,org.apache.commons.collections4.iterators.SingletonListIterator,no
airlines,org.apache.commons.collections4.list.TransformedList,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$Node,no
airlines,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$1,no
airlines,org.apache.commons.collections4.map.ListOrderedMap,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator,no
airlines,org.apache.commons.collections4.iterators.EmptyIterator,no
airlines,org.apache.commons.collections4.functors.PredicateTransformer,no
airlines,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator,no
airlines,org.apache.commons.collections4.trie.KeyAnalyzer,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValuesIterator,no
airlines,org.apache.commons.collections4.functors.NonePredicate,no
airlines,org.apache.commons.collections4.map.SingletonMap,no
airlines,org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,no
airlines,org.apache.commons.collections4.CollectionUtils,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef,no
airlines,org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$ValuesIterator,no
airlines,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,no
airlines,org.apache.commons.collections4.iterators.ArrayListIterator,no
airlines,org.apache.commons.collections4.functors.ChainedTransformer,no
airlines,org.apache.commons.collections4.functors.FunctorUtils,no
airlines,org.apache.commons.collections4.functors.PrototypeFactory,no
airlines,org.apache.commons.collections4.iterators.ReverseListIterator,no
airlines,org.apache.commons.collections4.collection.PredicatedCollection,no
airlines,org.apache.commons.collections4.set.AbstractSetDecorator,yes
airlines,org.apache.commons.collections4.comparators.ComparableComparator,no
airlines,org.apache.commons.collections4.ListUtils$1,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$1,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator,no
airlines,org.apache.commons.collections4.list.CursorableLinkedList,no
airlines,org.apache.commons.collections4.list.SetUniqueList,no
airlines,org.apache.commons.collections4.iterators.EnumerationIterator,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$Values,no
airlines,org.apache.commons.collections4.trie.UnmodifiableTrie,no
airlines,org.apache.commons.collections4.IteratorUtils,no
airlines,org.apache.commons.collections4.functors.NullIsFalsePredicate,no
airlines,org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,no
airlines,org.apache.commons.collections4.functors.IdentityPredicate,no
airlines,org.apache.commons.collections4.bag.TransformedBag,no
airlines,org.apache.commons.collections4.set.TransformedSet,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet,no
airlines,org.apache.commons.collections4.keyvalue.DefaultMapEntry,no
airlines,org.apache.commons.collections4.iterators.FilterListIterator,no
airlines,org.apache.commons.collections4.ListUtils,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap,no
airlines,org.apache.commons.collections4.iterators.ArrayIterator,no
airlines,org.apache.commons.collections4.functors.FalsePredicate,no
airlines,org.apache.commons.collections4.map.UnmodifiableSortedMap,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View,no
airlines,org.apache.commons.collections4.list.TreeList,no
airlines,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntrySetIterator,no
airlines,org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,no
airlines,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList,no
airlines,org.apache.commons.collections4.iterators.CollatingIterator,no
airlines,org.apache.commons.collections4.map.TransformedMap,no
airlines,org.apache.commons.collections4.OrderedMapIterator,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,no
airlines,org.apache.commons.collections4.queue.CircularFifoQueue$1,no
airlines,org.apache.commons.collections4.collection.SynchronizedCollection,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$View,no
airlines,org.apache.commons.collections4.iterators.ObjectArrayIterator,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$EntryIterator,no
airlines,org.apache.commons.collections4.set.UnmodifiableSet,no
airlines,org.apache.commons.collections4.IterableMap,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$BaseIterator,no
airlines,org.apache.commons.collections4.bag.TransformedSortedBag,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$KeyIterator,no
airlines,org.apache.commons.collections4.bag.CollectionSortedBag,no
airlines,org.apache.commons.collections4.bag.AbstractSortedBagDecorator,no
airlines,org.apache.commons.collections4.map.MultiValueMap$1$1$1,no
airlines,org.apache.commons.collections4.functors.IfClosure,no
airlines,org.apache.commons.collections4.bag.AbstractMapBag$MutableInteger,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry,no
airlines,org.apache.commons.collections4.bag.SynchronizedSortedBag,no
airlines,org.apache.commons.collections4.map.MultiValueMap,no
airlines,org.apache.commons.collections4.set.TransformedSortedSet,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$EntryView,no
airlines,org.apache.commons.collections4.comparators.NullComparator,no
airlines,org.apache.commons.collections4.Unmodifiable,yes
airlines,org.apache.commons.collections4.MapUtils,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,no
airlines,org.apache.commons.collections4.SplitMapUtils$1,no
airlines,org.apache.commons.collections4.set.CompositeSet$SetMutator,no
airlines,org.apache.commons.collections4.SortedBag,no
airlines,org.apache.commons.collections4.ResettableIterator,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$EntrySet,no
airlines,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator,no
airlines,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntry,no
airlines,org.apache.commons.collections4.OrderedIterator,yes
airlines,org.apache.commons.collections4.map.StaticBucketMap$1,no
airlines,org.apache.commons.collections4.bag.AbstractBagDecorator,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator,no
airlines,org.apache.commons.collections4.map.MultiValueMap$Values,no
airlines,org.apache.commons.collections4.functors.ExceptionPredicate,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,no
airlines,org.apache.commons.collections4.set.PredicatedSortedSet,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator,no
airlines,org.apache.commons.collections4.iterators.IteratorIterable$1,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$KeySet,no
airlines,org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper,no
airlines,org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator,no
airlines,org.apache.commons.collections4.functors.AnyPredicate,no
airlines,org.apache.commons.collections4.functors.CloneTransformer,no
airlines,org.apache.commons.collections4.map.Flat3Map$EntrySet,no
airlines,org.apache.commons.collections4.Transformer,no
airlines,org.apache.commons.collections4.set.ListOrderedSet$1,yes
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values,no
airlines,org.apache.commons.collections4.iterators.ObjectArrayListIterator,no
airlines,org.apache.commons.collections4.bag.UnmodifiableBag,no
airlines,org.apache.commons.collections4.sequence.InsertCommand,no
airlines,org.apache.commons.collections4.functors.NOPClosure,no
airlines,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet,no
airlines,org.apache.commons.collections4.SplitMapUtils,no
airlines,org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator,no
airlines,org.apache.commons.collections4.trie.PatriciaTrie,no
airlines,org.apache.commons.collections4.collection.IndexedCollection,no
airlines,org.apache.commons.collections4.CollectionUtils$1,no
airlines,org.apache.commons.collections4.iterators.AbstractEmptyIterator,no
airlines,org.apache.commons.collections4.collection.CompositeCollection,no
airlines,org.apache.commons.collections4.SetUtils,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator,no
airlines,org.apache.commons.collections4.FunctorException,no
airlines,org.apache.commons.collections4.Factory,no
airlines,org.apache.commons.collections4.map.AbstractIterableMap,no
airlines,org.apache.commons.collections4.iterators.ObjectGraphIterator,no
airlines,org.apache.commons.collections4.list.FixedSizeList$FixedSizeListIterator,no
airlines,org.apache.commons.collections4.map.Flat3Map$KeySetIterator,no
airlines,org.apache.commons.collections4.collection.UnmodifiableCollection,no
airlines,org.apache.commons.collections4.functors.SwitchClosure,no
airlines,org.apache.commons.collections4.map.AbstractSortedMapDecorator,no
airlines,org.apache.commons.collections4.functors.ConstantFactory,no
airlines,org.apache.commons.collections4.ResettableListIterator,no
airlines,org.apache.commons.collections4.functors.PrototypeFactory$1,no
airlines,org.apache.commons.collections4.comparators.ReverseComparator,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$Node,no
airlines,org.apache.commons.collections4.map.LRUMap,no
airlines,org.apache.commons.collections4.Equator,no
airlines,org.apache.commons.collections4.queue.TransformedQueue,no
airlines,org.apache.commons.collections4.iterators.UnmodifiableMapIterator,no
airlines,org.apache.commons.collections4.functors.TransformerClosure,no
airlines,org.apache.commons.collections4.set.AbstractSerializableSetDecorator,yes
airlines,org.apache.commons.collections4.functors.InstantiateFactory,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapEntryIterator,no
airlines,org.apache.commons.collections4.FactoryUtils,no
airlines,org.apache.commons.collections4.functors.CatchAndRethrowClosure,no
airlines,org.apache.commons.collections4.keyvalue.MultiKey,no
airlines,org.apache.commons.collections4.iterators.LazyIteratorChain,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$ValueIterator,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$ValuesView$1,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySet,no
airlines,org.apache.commons.collections4.map.Flat3Map$KeySet,no
airlines,org.apache.commons.collections4.bag.TreeBag,no
airlines,org.apache.commons.collections4.iterators.PeekingIterator,no
airlines,org.apache.commons.collections4.iterators.EmptyOrderedIterator,no
airlines,org.apache.commons.collections4.functors.NullIsTruePredicate,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues,no
airlines,org.apache.commons.collections4.BagUtils,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$KeySet,no
airlines,org.apache.commons.collections4.keyvalue.AbstractKeyValue,no
airlines,org.apache.commons.collections4.iterators.IteratorChain,no
airlines,org.apache.commons.collections4.sequence.CommandVisitor,no
airlines,org.apache.commons.collections4.functors.ExceptionFactory,no
airlines,org.apache.commons.collections4.functors.UniquePredicate,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator,no
airlines,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse,no
airlines,org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator,no
airlines,org.apache.commons.collections4.iterators.AbstractEmptyMapIterator,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$EntrySet,no
airlines,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet,no
airlines,org.apache.commons.collections4.map.FixedSizeSortedMap,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$KeySetIterator,no
airlines,org.apache.commons.collections4.queue.CircularFifoQueue,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet$EntryIterator,no
airlines,org.apache.commons.collections4.list.SetUniqueList$SetListListIterator,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$ValuesView,no
airlines,org.apache.commons.collections4.functors.FactoryTransformer,no
airlines,org.apache.commons.collections4.sequence.DeleteCommand,no
airlines,org.apache.commons.collections4.iterators.IteratorIterable,no
airlines,org.apache.commons.collections4.functors.StringValueTransformer,no
airlines,org.apache.commons.collections4.functors.InstantiateTransformer,no
airlines,org.apache.commons.collections4.sequence.ReplacementsHandler,no
airlines,org.apache.commons.collections4.map.PredicatedSortedMap,no
airlines,org.apache.commons.collections4.sequence.SequencesComparator$Snake,no
airlines,org.apache.commons.collections4.BoundedMap,no
airlines,org.apache.commons.collections4.bag.SynchronizedBag$SynchronizedBagSet,no
airlines,org.apache.commons.collections4.TransformerUtils,no
airlines,org.apache.commons.collections4.queue.AbstractQueueDecorator,no
airlines,org.apache.commons.collections4.map.Flat3Map$FlatMapEntry,no
airlines,org.apache.commons.collections4.map.LinkedMap$LinkedMapList,no
airlines,org.apache.commons.collections4.comparators.BooleanComparator,no
airlines,org.apache.commons.collections4.map.LazyMap,no
airlines,org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,no
airlines,org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,no
airlines,org.apache.commons.collections4.KeyValue,no
airlines,org.apache.commons.collections4.MapUtils$1,no
airlines,org.apache.commons.collections4.MapUtils$2,no
airlines,org.apache.commons.collections4.comparators.TransformingComparator,no
airlines,org.apache.commons.collections4.comparators.ComparatorChain,no
airlines,org.apache.commons.collections4.map.PassiveExpiringMap,no
airlines,org.apache.commons.collections4.functors.OnePredicate,no
airlines,org.apache.commons.collections4.set.ListOrderedSet$OrderedSetIterator,yes
airlines,org.apache.commons.collections4.map.ListOrderedMap$EntrySetView,no
airlines,org.apache.commons.collections4.ClosureUtils,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator,no
airlines,org.apache.commons.collections4.map.ReferenceIdentityMap,no
airlines,org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory,no
airlines,org.apache.commons.collections4.list.TreeList$AVLNode,no
airlines,org.apache.commons.collections4.sequence.ReplacementsFinder,no
airlines,org.apache.commons.collections4.set.AbstractSortedSetDecorator,no
airlines,org.apache.commons.collections4.iterators.PushbackIterator,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet,no
airlines,org.apache.commons.collections4.list.LazyList,no
airlines,org.apache.commons.collections4.ListUtils$Partition,no
airlines,org.apache.commons.collections4.list.GrowthList,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator,no
airlines,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator,no
airlines,org.apache.commons.collections4.QueueUtils,no
airlines,org.apache.commons.collections4.iterators.UnmodifiableListIterator,yes
airlines,org.apache.commons.collections4.map.ReferenceMap,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values$ValueIterator,no
airlines,org.apache.commons.collections4.functors.TruePredicate,no
airlines,org.apache.commons.collections4.Trie,no
airlines,org.apache.commons.collections4.functors.NotNullPredicate,no
airlines,org.apache.commons.collections4.functors.DefaultEquator,no
airlines,org.apache.commons.collections4.bag.UnmodifiableSortedBag,no
airlines,org.apache.commons.collections4.iterators.AbstractListIteratorDecorator,no
airlines,org.apache.commons.collections4.iterators.AbstractIteratorDecorator,yes
airlines,org.apache.commons.collections4.functors.AndPredicate,no
airlines,org.apache.commons.collections4.map.MultiValueMap$ValuesIterator,no
airlines,org.apache.commons.collections4.list.TransformedList$TransformedListIterator,no
airlines,org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator,no
airlines,org.apache.commons.collections4.queue.UnmodifiableQueue,no
airlines,org.apache.commons.collections4.map.StaticBucketMap$Lock,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator,no
airlines,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySetIterator,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$HashEntry,no
airlines,org.apache.commons.collections4.map.TransformedSortedMap,no
airlines,org.apache.commons.collections4.iterators.EmptyListIterator,no
airlines,org.apache.commons.collections4.list.CursorableLinkedList$Cursor,no
airlines,org.apache.commons.collections4.functors.InstanceofPredicate,no
airlines,org.apache.commons.collections4.map.AbstractMapDecorator,no
airlines,org.apache.commons.collections4.sequence.SequencesComparator,no
airlines,org.apache.commons.collections4.list.SetUniqueList$SetListIterator,no
airlines,org.apache.commons.collections4.map.Flat3Map$EntryIterator,no
airlines,org.apache.commons.collections4.OrderedMap,no
airlines,org.apache.commons.collections4.functors.OrPredicate,no
airlines,org.apache.commons.collections4.map.UnmodifiableEntrySet,no
airlines,org.apache.commons.collections4.iterators.LoopingListIterator,no
airlines,org.apache.commons.collections4.comparators.FixedOrderComparator$1,no
airlines,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,no
airlines,org.apache.commons.collections4.collection.AbstractCollectionDecorator,yes
airlines,org.apache.commons.collections4.map.CompositeMap,no
airlines,org.apache.commons.collections4.iterators.EmptyMapIterator,no
airlines,org.apache.commons.collections4.collection.CompositeCollection$CollectionMutator,no
airlines,org.apache.commons.collections4.bag.AbstractMapBag,no
airlines,org.apache.commons.collections4.iterators.TransformIterator,no
airlines,org.apache.commons.collections4.set.PredicatedSet,no
airlines,org.apache.commons.collections4.bag.HashBag,no
airlines,org.apache.commons.collections4.map.Flat3Map$EntrySetIterator,no
airlines,org.apache.commons.collections4.IterableGet,no
airlines,org.apache.commons.collections4.sequence.EditCommand,no
airlines,org.apache.commons.collections4.splitmap.AbstractIterableGetMapDecorator,no
airlines,org.apache.commons.collections4.Predicate,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement,no
airlines,org.apache.commons.collections4.set.ListOrderedSet,yes
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$Reference,no
airlines,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$KeyView,no
airlines,org.apache.commons.collections4.BidiMap,no
airlines,org.apache.commons.collections4.keyvalue.DefaultKeyValue,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$ValuesIterator,no
airlines,org.apache.commons.collections4.comparators.FixedOrderComparator,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap,no
airlines,org.apache.commons.collections4.list.CursorableLinkedList$SubCursor,no
airlines,org.apache.commons.collections4.SplitMapUtils$WrappedPut,no
airlines,org.apache.commons.collections4.map.MultiKeyMap,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeMap,no
airlines,org.apache.commons.collections4.functors.InvokerTransformer,no
airlines,org.apache.commons.collections4.bidimap.DualTreeBidiMap$ViewMap,no
airlines,org.apache.commons.collections4.map.StaticBucketMap,no
airlines,org.apache.commons.collections4.sequence.EditScript,no
airlines,org.apache.commons.collections4.Bag,no
airlines,org.apache.commons.collections4.SortedBidiMap,no
airlines,org.apache.commons.collections4.trie.AbstractBitwiseTrie,no
airlines,org.apache.commons.collections4.functors.ComparatorPredicate$1,no
airlines,org.apache.commons.collections4.CollectionUtils$CardinalityHelper,no
airlines,org.apache.commons.collections4.functors.ClosureTransformer,no
airlines,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$MapEntry,no
airlines,org.apache.commons.collections4.functors.EqualPredicate,no
airlines,org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry,no
airlines,org.apache.commons.collections4.iterators.EmptyOrderedMapIterator,no
airlines,org.apache.commons.collections4.functors.TransformerPredicate,no
airlines,org.apache.commons.collections4.map.PassiveExpiringMap$ExpirationPolicy,no
airlines,org.apache.commons.collections4.bag.PredicatedBag,no
airlines,org.apache.commons.collections4.functors.PrototypeFactory$PrototypeSerializationFactory,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator,no
airlines,org.apache.commons.collections4.SplitMapUtils$WrappedGet,no
airlines,org.apache.commons.collections4.OrderedBidiMap,no
airlines,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySet,no
airlines,org.apache.commons.collections4.functors.PredicateDecorator,no
airlines,org.apache.commons.collections4.list.NodeCachingLinkedList,no
airlines,org.apache.commons.collections4.set.CompositeSet,no
airlines,org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator,no
airlines,org.apache.commons.collections4.iterators.UnmodifiableIterator,yes
airlines,org.apache.commons.collections4.keyvalue.TiedMapEntry,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator,no
airlines,org.apache.commons.collections4.map.FixedSizeMap,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1,no
airlines,org.apache.commons.collections4.iterators.SingletonIterator,no
airlines,org.apache.commons.collections4.map.UnmodifiableMap,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator,no
airlines,org.apache.commons.collections4.MapIterator,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry,no
airlines,org.apache.commons.collections4.set.UnmodifiableSortedSet,no
airlines,org.apache.commons.collections4.map.LinkedMap,no
airlines,org.apache.commons.collections4.functors.SwitchTransformer,no
airlines,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySetIterator,no
airlines,org.apache.commons.collections4.functors.NOPTransformer,no
airlines,org.apache.commons.collections4.list.UnmodifiableList,yes
airlines,org.apache.commons.collections4.iterators.PermutationIterator,no
airlines,org.apache.commons.collections4.Closure,no
airlines,org.apache.commons.collections4.map.CaseInsensitiveMap,no
airlines,org.apache.commons.collections4.ArrayStack,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator,no
airlines,org.apache.commons.collections4.functors.NotPredicate,no
airlines,org.apache.commons.collections4.EnumerationUtils,no
airlines,org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator,no
airlines,org.apache.commons.collections4.functors.ChainedClosure,no
airlines,org.apache.commons.collections4.map.MultiValueMap$1,no
airlines,org.apache.commons.collections4.BoundedCollection,no
airlines,org.apache.commons.collections4.map.HashedMap,no
airlines,org.apache.commons.collections4.functors.TransformedPredicate,no
airlines,org.apache.commons.collections4.map.ListOrderedMap$KeySetView,no
airlines,org.apache.commons.collections4.functors.AllPredicate,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength,no
airlines,org.apache.commons.collections4.queue.PredicatedQueue,no
airlines,org.apache.commons.collections4.map.SingletonMap$SingletonValues,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$HashIterator,no
airlines,org.apache.commons.collections4.ComparatorUtils,no
airlines,org.apache.commons.collections4.MultiMap,no
airlines,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator,no
airlines,org.apache.commons.collections4.iterators.NodeListIterator,no
airlines,org.apache.commons.collections4.functors.NullIsExceptionPredicate,no
airlines,org.apache.commons.collections4.keyvalue.AbstractMapEntry,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef,no
airlines,org.apache.commons.collections4.bag.PredicatedSortedBag,no
airlines,org.apache.commons.collections4.functors.MapTransformer,no
airlines,org.apache.commons.collections4.list.AbstractSerializableListDecorator,yes
airlines,org.apache.commons.collections4.iterators.FilterIterator,no
airlines,org.apache.commons.collections4.Get,no
airlines,org.apache.commons.collections4.ListUtils$LcsVisitor,no
airlines,org.apache.commons.collections4.functors.ComparatorPredicate,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$Values,no
airlines,org.apache.commons.collections4.map.Flat3Map$ValuesIterator,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator,no
airlines,org.apache.commons.collections4.IterableSortedMap,no
airlines,org.apache.commons.collections4.bag.AbstractMapBag$BagIterator,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator,no
airlines,org.apache.commons.collections4.set.MapBackedSet,no
airlines,org.apache.commons.collections4.iterators.UniqueFilterIterator,no
airlines,org.apache.commons.collections4.trie.AbstractPatriciaTrie,no
airlines,org.apache.commons.collections4.collection.TransformedCollection,no
airlines,org.apache.commons.collections4.map.LazySortedMap,no
airlines,org.apache.commons.collections4.bag.CollectionBag,no
